step,measured_wavelength,control_voltage,error
477,675.0375187593797,-0.0012506253123893973,-0.037518759379736366
478,675.0375187593797,-0.003126563281376216,-0.037518759379736366
479,674.9874937468734,-0.0025012506250453813,0.012506253126616684
480,674.9874937468734,-0.001875937968714547,0.012506253126616684
481,674.9874937468734,-0.0012506253123837126,0.012506253126616684
482,674.9374687343671,0.0018759379692590895,0.06253126563285605
483,674.9874937468734,0.002501250625589924,0.012506253126616684
484,674.9374687343671,0.005627813907232725,0.06253126563285605
485,674.9874937468734,0.00625312656356356,0.012506253126616684
486,674.9874937468734,0.0068784392198943944,0.012506253126616684
487,674.9874937468734,0.007503751876225229,0.012506253126616684
488,674.9874937468734,0.008129064532556064,0.012506253126616684
489,674.9874937468734,0.008754377188886898,0.012506253126616684
490,674.9874937468734,0.009379689845217733,0.012506253126616684
491,675.0375187593797,0.007503751876230915,-0.037518759379736366
492,675.0375187593797,0.005627813907244096,-0.037518759379736366
493,674.9874937468734,0.006253126563574931,0.012506253126616684
494,674.9874937468734,0.0068784392199057656,0.012506253126616684
495,674.9874937468734,0.0075037518762366,0.012506253126616684
496,675.0375187593797,0.005627813907249783,-0.037518759379736366
497,674.9874937468734,0.006253126563580617,0.012506253126616684
498,674.9874937468734,0.006878439219911452,0.012506253126616684
499,674.9874937468734,0.0075037518762422865,0.012506253126616684
